Month,Day,avg5y_pm25,avg5y_pm10,avg5y_o3,avg5y_no2,avg5y_so2,avg5y_co,avg3y_pm25,avg3y_pm10,avg3y_o3,avg3y_no2,avg3y_so2,avg3y_co,2020_pm25,2020_pm10,2020_o3,2020_no2,2020_so2,2020_co,avg5d_2017_pm25,avg5d_2017_pm10,avg5d_2017_o3,avg5d_2017_no2,avg5d_2017_so2,avg5d_2017_co,avg5d_2018_pm25,avg5d_2018_pm10,avg5d_2018_o3,avg5d_2018_no2,avg5d_2018_so2,avg5d_2018_co,avg5d_2019_pm25,avg5d_2019_pm10,avg5d_2019_o3,avg5d_2019_no2,avg5d_2019_so2,avg5d_2019_co,avg5d_2020_pm25,avg5d_2020_pm10,avg5d_2020_o3,avg5d_2020_no2,avg5d_2020_so2,avg5d_2020_co,avg3y_avg5d_pm25,avg3y_avg5d_pm10,avg3y_avg5d_o3,avg3y_avg5d_no2,avg3y_avg5d_so2,avg3y_avg5d_co
3,13,80.6,40.8,24.2,43.2,0.2,3.8,64.33333333,33,26.66666667,42,0.333333333,3.333333333,41,24,21,26,0,0,90,45.8,23.6,49,1,5.4,53,31.6,28.6,46,1,4.2,42.8,29,28.6,31.8,1,#DIV/0!,35.6,23.8,25.6,26,1,#DIV/0!,61.93333333,35.46666667,26.93333333,42.26666667,1,#DIV/0!
3,14,75.2,41,20.8,44.4,0.6,4.2,57,33.66666667,25.66666667,45.66666667,0.333333333,3.666666667,49,26,28,27,0,0,82.6,42,24.6,49,1,5,50,35.2,28,47.2,1,4.4,42.8,27.2,29.2,30.4,1,#DIV/0!,37,25.8,26.2,26.4,1,#DIV/0!,58.46666667,34.8,27.26666667,42.2,1,#DIV/0!
3,15,77.8,47,24.6,46.2,0.6,5,56,42,28.33333333,46.33333333,0.333333333,4,54,27,18,35,0,0,71,41,24.6,47.4,1,4.6,52.2,37.6,24,48.6,1,4.8,42.2,24.2,29.6,29.4,1,#DIV/0!,42.2,26.8,24.4,28.8,1,#DIV/0!,55.13333333,34.26666667,26.06666667,41.8,1,#DIV/0!
3,16,84.2,43.2,21.6,49,0.8,5,66.66666667,31,22,41,0.333333333,3,62,39,16,33,0,0,66,37,25,44.2,1,4,61.4,38,22.4,48.4,1,4.6,40.2,23.4,28.8,31.4,1,#DIV/0!,49,29.2,22,29,1,#DIV/0!,55.86666667,32.8,25.4,41.33333333,1,#DIV/0!
3,17,86.6,49.4,20.2,43.4,0.6,3.8,63,32.66666667,23.66666667,39.66666667,0.333333333,2,80,45,29,31,0,0,58.6,31.2,26,42.6,1,3.6,69.4,40.2,20.4,48.6,1,4.4,41.6,28.6,29.2,35.4,1,#DIV/0!,57.2,32.2,22.4,30.4,1,#DIV/0!,56.53333333,33.33333333,25.2,42.2,1,#DIV/0!
3,18,98.6,47,22.6,45.4,0.6,3.4,60.66666667,43.66666667,24,46.33333333,0.333333333,2.333333333,98,34,31,25,0,0,47.8,30.8,26.8,42.4,1,3.6,78,42.2,19.8,46,1,4.2,47.8,34.4,29.2,40,1,#DIV/0!,68.6,34.2,24.4,30.2,1,#DIV/0!,57.86666667,35.8,25.26666667,42.8,1,#DIV/0!
3,19,87.6,49,23.2,44.2,0.4,3.4,73.33333333,40,25.33333333,43.66666667,0.333333333,2.333333333,76,42,17,15,0,0,45.4,30.6,25.6,43.6,1,4,82.4,42.6,19.8,45.4,1,4.2,57.6,40,28.2,44.4,1,#DIV/0!,74,37.4,22.2,27.8,1,#DIV/0!,61.8,37.73333333,24.53333333,44.46666667,1,#DIV/0!
3,20,90.4,46,25.8,47.6,0.6,4,67.33333333,42.33333333,28.33333333,50,0.666666667,3.333333333,98,14,22,10,0,0,49,33,23.2,45.2,1,4.4,84.2,45,23.4,46.6,1,4.2,67.4,47.8,25.6,48,1,#DIV/0!,82.8,34.8,23,22.8,1,#DIV/0!,66.86666667,41.93333333,24.06666667,46.6,1,#DIV/0!
3,21,78.4,45.8,24.4,46.6,0.2,3.8,68,47.33333333,25,48.66666667,0.333333333,3,40,14,32,10,0,0,58.4,36.2,24.4,47.2,1,4.6,81.4,45.4,25.4,48,1,4.4,80.6,52.6,25.6,47.8,1,#DIV/0!,78.4,29.8,26.2,18.2,1,#DIV/0!,73.46666667,44.73333333,25.13333333,47.66666667,1,#DIV/0!
3,22,75.6,44.8,23,46.2,0.6,4,76.33333333,41,25,43.66666667,0,3,44,17,31,17,0,0,66.8,37.6,25,45.8,1,4.4,75.4,44.6,27.2,47.6,1,4.6,93,53.6,24.2,44,1,#DIV/0!,71.2,24.2,26.6,15.4,1,#DIV/0!,78.4,45.26666667,25.46666667,45.8,1,#DIV/0!
3,23,82.8,48.8,20.8,48.4,0.6,4.2,77.33333333,48,20.66666667,42,0.333333333,3.333333333,43,20,33,24,0,0,72,42,25.8,49,1,4.8,69.2,48.2,27.8,50.2,1,4.8,100.4,51.2,25.6,41,1,#DIV/0!,60.2,21.4,27,15.2,1,#DIV/0!,80.53333333,47.13333333,26.4,46.73333333,1,#DIV/0!
3,24,92.8,44.4,27.4,48,0.6,4,91,47.33333333,30.66666667,46.33333333,0.666666667,3,46,28,35,21,0,0,80.8,45.2,28.4,51.6,1,4.8,77.6,50.4,28.6,50.2,1,4.8,94,49,26.4,38.8,1,#DIV/0!,54.2,18.6,30.6,16.4,1,#DIV/0!,84.13333333,48.2,27.8,46.86666667,1,#DIV/0!
3,25,82,41.8,27,45.6,0.2,3.6,84.66666667,44.66666667,32,44,0.333333333,3,63,28,35,22,0,0,83.8,44.6,32.4,54.6,1,5,82,47,28,49,1,4.8,86.6,48.2,28.4,37.2,1,#DIV/0!,47.2,21.4,33.2,18.8,1,#DIV/0!,84.13333333,46.6,29.6,46.93333333,1,#DIV/0!
3,26,72.2,41.2,28,47,0.6,3.8,71.66666667,47.66666667,28.66666667,49.33333333,0.666666667,3.666666667,65,43,33,26,0,0,77.8,45.6,32.4,58,1,5.4,80.8,43.8,28.6,47.6,1,4.8,80.8,48.2,28.6,37.2,1,#DIV/0!,52.2,27.2,33.4,22,1,#DIV/0!,79.8,45.86666667,29.86666667,47.6,1,#DIV/0!
3,27,68.6,34.6,27.6,39.8,0.2,3,79.33333333,41,30.66666667,45.66666667,0.333333333,3,86,58,35,19,0,0,74,45,32.8,58,1,5.4,77,40.6,29.4,46.8,1,4.6,80.2,50.8,29.6,40,1,#DIV/0!,60.6,35.4,34.2,22.4,1,#DIV/0!,77.06666667,45.46666667,30.6,48.26666667,1,#DIV/0!
3,28,64.4,36.4,28.2,44.2,0.4,3.4,75,46,30.33333333,50.33333333,0.666666667,3.333333333,128,27,33,6,0,0,70,39.4,33.2,54.8,1,4.8,71,34.6,29.2,45.6,1,4.6,76.6,53.4,31,44.6,1,#DIV/0!,77.6,36.8,34.2,18.8,1,#DIV/0!,72.53333333,42.46666667,31.13333333,48.33333333,1,#DIV/0!
3,29,55.2,37.2,30,53.2,0.2,4.2,65,43.33333333,32.66666667,57.66666667,0.333333333,3.666666667,36,17,33,14,0,0,60.4,37.8,33.4,52.6,1,4.6,58,29.4,28.4,45.4,1,4.4,82.8,59.2,32.4,48.6,1,#DIV/0!,75.6,34.6,33.8,17.4,1,#DIV/0!,67.06666667,42.13333333,31.4,48.86666667,1,#DIV/0!
3,30,60.8,37.6,30.6,45.4,0,3,67,44.66666667,33.66666667,50.33333333,0,2.666666667,34,23,34,18,1,0,57.2,39.8,34,52.2,1,4.4,50.8,28.2,29.8,43.4,1,4,92,60.6,34.4,49.8,1,#DIV/0!,69.8,33.6,33.6,16.6,1,#DIV/0!,66.66666667,42.86666667,32.73333333,48.46666667,1,#DIV/0!
3,31,62.2,38.8,31.2,42.8,0,3,68.33333333,38.66666667,35,42.66666667,0,2,56,29,36,26,0,0,60.8,39.8,33,49.4,1,4.2,49,28.6,28.4,42.6,1,4,96,58,36.2,50.2,1,#DIV/0!,68,30.8,34.2,16.6,1,#DIV/0!,68.6,42.13333333,32.53333333,47.4,1,#DIV/0!
4,1,69.4,36.2,27.2,43.4,0.4,3.8,67,34.66666667,31.66666667,41.33333333,0,2.666666667,65,25,31,23,0,0,63.2,42.4,32.2,47.4,1,4,51.8,28.6,26.8,42.8,1,4.2,88.4,49.8,37.6,48.2,1,#DIV/0!,63.8,24.2,33.4,17.4,1,#DIV/0!,67.8,40.26666667,32.2,46.13333333,1,#DIV/0!
4,2,66.2,38,26.6,47,0.2,4.2,61.66666667,35.66666667,31,46.66666667,0.333333333,3.333333333,61,26,28,26,0,0,66.6,47.4,31.6,48.2,1,4.2,53.4,28.2,27.8,41.4,1,4.2,78.2,44.4,37,44.6,1,#DIV/0!,50.4,24,32.4,21.4,1,#DIV/0!,66.06666667,40,32.13333333,44.73333333,1,#DIV/0!
4,3,66.2,32,29,43.6,0.6,3.6,56.66666667,33.66666667,31.66666667,44.66666667,0.333333333,3.333333333,53,26,37,22,0,0,69.4,52.6,31.2,50.8,1,4.4,52,28.8,28.4,41.4,1,4.4,70.8,36.4,35.8,41.4,1,#DIV/0!,53.8,25.8,33.2,23,1,#DIV/0!,64.06666667,39.26666667,31.8,44.53333333,1,#DIV/0!
4,4,59.6,37.8,31,43.6,0.6,3.4,56.33333333,36.66666667,31.33333333,41.66666667,0.333333333,2.666666667,60,19,39,16,0,0,77,58.2,31,51.8,1,4.2,51.6,30.8,28.4,42.2,1,4.8,61.4,31.4,34.8,41,1,#DIV/0!,59,25,34.2,22.6,1,#DIV/0!,63.33333333,40.13333333,31.4,45,1,#DIV/0!
4,5,62.8,43,31.6,46.2,0.4,3.4,57.66666667,42,32.33333333,44.66666667,0.333333333,3,50,22,32,14,0,0,85.4,65.4,33.8,56.2,1,4.2,52.2,32.6,29.8,44,1,5,56.4,28.8,34.6,42,1,#DIV/0!,57.8,23.6,33.4,20.2,1,#DIV/0!,64.66666667,42.26666667,32.73333333,47.4,1,#DIV/0!
4,6,68.8,40.2,32.2,50.2,0.6,4,64.33333333,42,33,50.33333333,0.333333333,3.333333333,51,28,40,23,0,0,90,63.2,33.8,56.4,1,4.4,52.6,35.2,32.6,43.4,1,4.8,51.2,34.2,33.8,45,1,#DIV/0!,55,24.2,35.2,20.2,1,#DIV/0!,64.6,44.2,33.4,48.26666667,1,#DIV/0!
4,7,68.4,54.2,32,55.6,0.6,4.2,66.33333333,58.33333333,34,52.33333333,0.333333333,2.666666667,64,34,49,39,0,0,88.2,64.4,33.8,57.2,1,4.6,55,38.4,31.4,45.2,1,5,58,35.6,32.6,45.6,1,#DIV/0!,55.6,25.8,39.4,22.8,1,#DIV/0!,67.06666667,46.13333333,32.6,49.33333333,1,#DIV/0!
4,8,87,53.8,30.6,59.8,1,4.8,86,53.33333333,32.33333333,56,0.666666667,3.666666667,68,31,49,42,1,0,88.4,63.2,34.4,54,1,4.4,61.2,38.2,32.8,44.6,1,4.8,61.8,37.8,29.4,43.6,1,#DIV/0!,58.6,26.8,41.8,26.8,1,#DIV/0!,70.46666667,46.4,32.2,47.4,1,#DIV/0!
4,9,85.8,40.8,30.4,46.2,0.4,3.8,80.66666667,36.33333333,28.33333333,37.66666667,0,2.666666667,77,33,53,36,0,0,79.6,57,33.4,50,1,4.6,63,38,34.6,46.8,1,4.8,74,39.8,28.4,42.4,1,#DIV/0!,62,29.6,44.6,30.8,1,#DIV/0!,72.2,44.93333333,32.13333333,46.4,1,#DIV/0!
4,10,78.4,41.4,31.2,48.2,0.4,4,78,47,33.66666667,47.66666667,0.666666667,3.333333333,75,31,51,34,0,0,66.8,50.6,32.2,45,1,4.4,62,40.4,32.2,47.6,1,5,75.4,43.6,27.2,40.8,1,#DIV/0!,67,31.4,48.4,34.8,1,#DIV/0!,68.06666667,44.86666667,30.53333333,44.46666667,1,#DIV/0!
4,11,63.6,45,27.8,47.8,0.4,4,65.33333333,50.33333333,28,43.66666667,0.666666667,3.333333333,64,28,47,25,0,0,59.6,49,32.2,45.2,1,4.2,67.8,38.8,31.8,48.6,1,5.2,85,41.8,27.8,39,1,#DIV/0!,69.6,31.4,49.8,35.2,1,#DIV/0!,70.8,43.2,30.6,44.26666667,1,#DIV/0!
4,12,74,42,30.4,49.4,0.4,4.4,77.33333333,42.33333333,32.66666667,44.33333333,0.333333333,3.333333333,63,30,32,13,0,0,56.6,43.8,32.4,42.8,1,3.8,68.4,38.2,32,48,1,5,86,41.4,28.8,35.2,1,#DIV/0!,69.4,30.6,46.4,30,1,#DIV/0!,70.33333333,41.13333333,31.06666667,42,1,#DIV/0!
4,13,68,43.6,30.4,49.4,0.8,4.8,67.33333333,41,32.33333333,40.33333333,0.666666667,3,67,27,36,17,0,0,52,38.6,31.2,40.6,1,3.6,66.6,38.2,31.2,47.8,1,5,88.6,46,32.8,36.2,1,#DIV/0!,69.2,29.8,43.8,25,1,#DIV/0!,69.06666667,40.93333333,31.73333333,41.53333333,1,#DIV/0!
4,14,69.2,42.2,31.4,47.2,0.2,4,70,41.33333333,33.66666667,39.33333333,0,2.333333333,42,28,40,25,0,0,50,36.8,31.4,41.2,1,3.4,66.4,39.6,30.4,46.8,1,4.8,83.2,44,32.2,36,1,#DIV/0!,62.2,28.8,41.2,22.8,1,#DIV/0!,66.53333333,40.13333333,31.33333333,41.33333333,1,#DIV/0!
4,15,62.4,40.8,30.4,49.4,0.4,3.6,63.66666667,37.33333333,31.66666667,41.66666667,0.333333333,2.333333333,48,31,40,32,0,0,47.6,39.4,30.8,41.4,1,3.4,67.2,39.8,34.2,47.2,1,4.6,82,47.6,33,36.2,1,#DIV/0!,56.8,28.8,39,22.4,1,#DIV/0!,65.6,42.26666667,32.66666667,41.6,1,#DIV/0!
4,16,60.6,47.8,30.2,43.6,0.6,3.4,57,48,33.66666667,41,0.333333333,2.666666667,53,36,40,32,0,0,49.2,46,31.6,44.6,1,3.8,63.2,44.8,36.2,49,1,4.8,76.4,53.4,35.2,37.8,1,#DIV/0!,54.6,30.4,37.6,23.8,1,#DIV/0!,62.93333333,48.06666667,34.33333333,43.8,1,#DIV/0!
4,17,65.6,57.2,37.6,51.2,0.4,3.6,58,57.33333333,40,51,0.333333333,3.333333333,59,14,34,13,0,0,53.6,52,31.8,48.8,1,4.4,64.8,50.2,39.8,52.4,1,5,73.6,65.4,37.8,45.2,1,#DIV/0!,53.8,27.2,38,23.8,1,#DIV/0!,64,55.86666667,36.46666667,48.8,1,#DIV/0!
4,18,62.6,66.2,39.4,58,1,3.8,61.33333333,74.33333333,41.66666667,58.66666667,1,3.333333333,22,29,41,12,0,0,62.4,56.4,30.6,51.6,1,4.6,72.2,57.8,42.6,57.6,1,5.6,71.2,63,40.6,49.8,1,#DIV/0!,44.8,27.6,39,22.8,1,#DIV/0!,68.6,59.06666667,37.93333333,53,1,#DIV/0!
4,19,77,59.8,41.6,59,0.8,4.2,81,61,44.33333333,61,0.666666667,4,67,39,39,27,0,0,68.2,57.8,31.6,51.6,1,4.4,78.4,63,45.8,60.6,1,5.6,67.6,77.8,45.6,55,1,#DIV/0!,49.8,29.8,38.8,23.2,1,#DIV/0!,71.4,66.2,41,55.73333333,1,#DIV/0!
4,20,76.4,71.4,40.8,60.2,0.8,4,75.33333333,80.66666667,45.66666667,62.33333333,1,3.333333333,78,30,40,26,0,0,69.8,54.4,32.2,53,1,4.6,82.2,64.4,46.4,59.4,1,5.2,67.6,78.6,48.2,57.8,1,#DIV/0!,55.8,29.6,38.8,22,1,#DIV/0!,73.2,65.8,42.26666667,56.73333333,1,#DIV/0!
4,21,79,60.8,31.8,49.6,0.2,3.6,78,59,37,48.33333333,0,2.333333333,48,32,45,23,0,0,68,48.2,31.4,50.6,1,4.4,83.4,62,43.8,56.4,1,4.8,69.8,74,44.8,57.4,1,#DIV/0!,54.8,28.8,39.8,20.2,1,#DIV/0!,73.73333333,61.4,40,54.8,1,#DIV/0!
4,22,81.2,50.6,31.2,47.2,0.8,3.2,73.33333333,48,31.66666667,45.33333333,0.666666667,2.333333333,54,38,54,34,0,0,63.4,43.4,30.2,48.4,1,4.2,80.2,59,42.6,52.4,1,4.4,72.4,68.8,42.4,50.8,1,#DIV/0!,53.8,33.6,43.8,24.4,1,#DIV/0!,72,57.06666667,38.4,50.53333333,1,#DIV/0!
4,23,71.6,50.2,32.4,46.6,0.4,3.8,63,55,36.66666667,43.33333333,0.333333333,3,70,39,55,40,0,0,56.6,41.6,31.4,49.8,1,4.4,70.6,53.6,39.6,46,1,3.8,70.2,66.2,38,46.4,1,#DIV/0!,63.4,35.6,46.6,30,1,#DIV/0!,65.8,53.8,36.33333333,47.4,1,#DIV/0!
4,24,64.4,35,30,41.6,0,3,58.33333333,37.33333333,30.66666667,39,0,2.666666667,66,25,40,17,0,0,52.8,39.2,29.2,51.2,1,4.8,62.6,47.8,36.4,41.4,1,3.8,65,52,33.8,41,1,#DIV/0!,63.2,32.8,46.8,28,1,#DIV/0!,60.13333333,46.33333333,33.13333333,44.53333333,1,#DIV/0!
4,25,51.8,33.8,29.4,41.2,0.6,3.4,45.66666667,39.33333333,31.33333333,42,0.666666667,3,57,27,44,15,0,0,54.8,41,29.2,49,1,4.6,55.8,49.6,35.4,41,1,4,60.2,49.6,31.2,35.8,1,#DIV/0!,59,32.2,47.6,25.8,1,#DIV/0!,56.93333333,46.73333333,31.93333333,41.93333333,1,#DIV/0!
4,26,49,46.2,31.6,38.8,0.6,3.4,47.33333333,55,33,41.33333333,0.666666667,3,57,24,38,23,0,0,56.4,44,30.8,47.2,1,4.4,52,47.6,35.8,39.4,1,3.8,52.8,45.4,31.8,32.2,1,#DIV/0!,60.8,30.6,46.2,25.8,1,#DIV/0!,53.73333333,45.66666667,32.8,39.6,1,#DIV/0!
4,27,48.6,33.8,30,42,0.4,3.8,48.33333333,33.66666667,29.66666667,39,0.333333333,2.666666667,45,16,36,17,0,0,55.8,43.8,32.2,42.4,1,3.8,48.4,43,32.8,38,1,3.6,46.4,42.6,30.4,35.2,1,#DIV/0!,59,26.2,42.6,22.4,1,#DIV/0!,50.2,43.13333333,31.8,38.53333333,1,#DIV/0!
4,28,51,42.6,29.2,43.2,0.2,3.2,49.66666667,45.66666667,29.33333333,42.33333333,0,2.333333333,30,18,33,19,0,0,55.8,41.8,32.6,40.8,1,3.6,49,38.4,31.2,37.2,1,3.4,47.2,46.4,30.4,35.6,1,#DIV/0!,51,22,38.2,18.2,1,#DIV/0!,50.66666667,42.2,31.4,37.86666667,1,#DIV/0!
4,29,59.4,34.2,27.6,38.4,0,2.8,63.33333333,41,30.66666667,35.33333333,0,2,32,16,31,16,0,0,55.8,42,32.2,40,1,3.6,47,36,30.6,35.8,1,3.2,58.4,48.6,31.6,35.2,1,#DIV/0!,44.2,20.2,36.4,18,1,#DIV/0!,53.73333333,42.2,31.46666667,37,1,#DIV/0!
4,30,56.6,33.4,33.6,33.6,0.2,2.4,60,38.66666667,34.66666667,31,0,1.666666667,26,17,32,11,0,0,59.6,40.2,30.2,41.4,1,4,48.2,31.2,30.2,35.8,1,3.4,70,47.2,30.6,36.8,1,#DIV/0!,38,18.2,34,17.2,1,#DIV/0!,59.26666667,39.53333333,30.33333333,38,1,#DIV/0!
5,1,61.8,36.4,30,43,0.4,3.8,68.66666667,41.33333333,31.33333333,41.33333333,0.333333333,3,25,21,37,19,0,0,64.4,43.4,29.6,44.2,4,4.6,49.2,33.2,31,37.8,1,3.6,79.8,50.2,29.8,39.2,1,#DIV/0!,31.6,17.6,33.8,16.4,1,#DIV/0!,64.46666667,42.26666667,30.13333333,40.4,2,#DIV/0!
5,2,63.4,36,28.8,41.4,0.2,3.2,66.33333333,42.33333333,29,45,0.333333333,3,35,18,27,18,0,0,79,42.8,26.8,47,4,5,51.6,37.2,34.6,39.4,1,3.8,83.2,46,29.2,37.8,1,#DIV/0!,29.6,18,32,16.6,1,#DIV/0!,71.26666667,42,30.2,41.4,2,#DIV/0!
5,3,60.4,40.2,31.4,46.8,0.6,4.2,65.66666667,42.33333333,31,45,0.333333333,3.333333333,40,15,28,13,0,0,84.2,42.4,26.4,44.8,4,4.8,52.6,45.6,38.8,43,1,4,80.2,40.2,30,36.2,1,#DIV/0!,31.6,17.4,31,15.4,1,#DIV/0!,72.33333333,42.73333333,31.73333333,41.33333333,2,#DIV/0!
5,4,68.2,51.6,39.4,44,1,3.4,68,50.66666667,38,43.33333333,1.666666667,3.333333333,48,31,24,21,0,0,87.8,40.8,27.6,41,4,4.2,63.4,51.6,42.2,47.4,1,4.2,70,38.6,28.8,38.4,1,#DIV/0!,34.8,20.4,29.6,16.4,1,#DIV/0!,73.73333333,43.66666667,32.86666667,42.26666667,2,#DIV/0!
5,5,74.6,47,48,47.6,0.4,3.2,85.33333333,45,33.66666667,46.66666667,0.333333333,2.666666667,66,28,44,34,0,0,82,40.4,29.4,40.6,3.5,4.4,69.6,56.2,44.6,50.6,1,4,61,37.6,30.4,40.8,1,#DIV/0!,42.8,22.6,32,21,1,#DIV/0!,70.86666667,44.73333333,34.8,44,1.833333333,#DIV/0!
5,6,67.8,47.6,41.8,49.2,0.2,3.4,72.66666667,46.66666667,37.33333333,47,0.333333333,2.333333333,52,34,48,44,0,0,77.2,36.2,30.6,43.2,3,4.4,72.2,57.8,49,52.4,1,4,55.8,34,31.2,38,1,#DIV/0!,48.2,25.2,34.2,26,1,#DIV/0!,68.4,42.66666667,36.93333333,44.53333333,1.666666667,#DIV/0!
5,7,69.6,41,38.2,42.8,0.6,3,68,36.33333333,39.66666667,37,0.333333333,2,54,32,55,40,0,0,67.4,36,33,44.8,2,4.6,74.8,56.6,48.6,49.4,1,4,53,33.2,32,37.8,1,#DIV/0!,52,28,39.8,30.4,1,#DIV/0!,65.06666667,41.93333333,37.86666667,44,1.333333333,#DIV/0!
5,8,64.2,38.2,35.6,39.4,0.6,3.8,55.66666667,38.33333333,34.66666667,39,1,3.666666667,61,25,38,32,0,0,63.8,36.4,33,48,2,5.2,74,53.2,46.8,45.2,1,3.6,52.2,34.4,31.4,40,1,#DIV/0!,56.2,30,41.8,34.2,1,#DIV/0!,63.33333333,41.33333333,37.06666667,44.4,1.333333333,#DIV/0!
5,9,56.2,37.6,38.2,43.6,0,3.4,57.33333333,40,36,44.33333333,0,2.666666667,55,18,32,15,0,0,60.8,36.8,34.4,49.6,2,5.6,64.4,52.4,45.2,43,1,3.6,53.6,31.6,31.8,37.8,1,#DIV/0!,57.6,27.4,43.4,33,1,#DIV/0!,59.6,40.26666667,37.13333333,43.46666667,1.333333333,#DIV/0!
5,10,57.2,40.6,31.2,47.2,0.6,4.6,55.33333333,38.66666667,35.66666667,42,0.666666667,3,42,37,31,15,0,0,60,32.8,34,46.8,1,4.8,59.8,47,41.2,39,1,3.6,53.2,29.6,31.8,35.8,1,#DIV/0!,52.8,29.2,40.8,29.2,1,#DIV/0!,57.66666667,36.46666667,35.66666667,40.53333333,1,#DIV/0!
5,11,64.4,38,30.8,44.2,0.2,4.4,58.33333333,35,30.66666667,42.33333333,0,3.333333333,51,32,30,29,0,0,54.8,31.6,32.6,44.8,1,4.6,57,40.8,34.6,34,1,3.4,52.2,32.4,33.2,34.4,1,#DIV/0!,52.6,28.8,37.2,26.2,1,#DIV/0!,54.66666667,34.93333333,33.46666667,37.73333333,1,#DIV/0!
5,12,60.4,41.2,32.8,38.4,0.2,3.6,56.66666667,31.33333333,33.33333333,29,0,2.333333333,43,27,38,32,0,0,52.2,33.4,33.2,47.4,1,4.8,52.2,40.6,32.4,35,1,3.4,53.6,33.4,35,32.6,1,#DIV/0!,50.4,27.8,33.8,24.6,1,#DIV/0!,52.66666667,35.8,33.53333333,38.33333333,1,#DIV/0!
5,13,68,36.6,32.8,34.4,0.2,2.6,48.66666667,33,33.33333333,33,0,2.333333333,65,28,35,28,0,0,53.4,36.6,36,49.4,1,4.8,51.8,42,32.6,37.6,1,4,55.4,31.4,36.6,30.6,1,#DIV/0!,51.2,28.4,33.2,23.8,1,#DIV/0!,53.53333333,36.66666667,35.06666667,39.2,1,#DIV/0!
5,14,55,38.2,34.8,41.8,0,3.4,51,37,36.66666667,42,0,3.333333333,49,35,37,33,1,0,56,35.4,33.4,49.4,1,5,60.6,42.8,32.4,37,1,4,55.8,33.4,37.8,32,1,#DIV/0!,50,31.8,34.2,27.4,1,#DIV/0!,57.46666667,37.2,34.53333333,39.46666667,1,#DIV/0!
5,15,65.6,44,35.8,47.2,0.4,3.4,66.33333333,46.33333333,38.33333333,47.66666667,0.333333333,3.333333333,53,32,41,34,0,0,53.2,36.8,32.4,50.6,1,5.2,67.2,45.8,34.4,35.6,1,3.8,54.6,37,36.6,34,1,#DIV/0!,52.2,30.8,36.2,31.2,1,#DIV/0!,58.33333333,39.86666667,34.46666667,40.06666667,1,#DIV/0!
5,16,69,48.2,36.8,49.8,0.2,3.6,69.33333333,51.33333333,36.66666667,46.66666667,0.333333333,3,55,18,43,14,0,0,55.2,35,31.8,48.2,1,5,68.2,52.4,35,37.6,1,4,58.2,36,35.8,36.6,1,#DIV/0!,53,28,38.8,28.2,1,#DIV/0!,60.53333333,41.13333333,34.2,40.8,1,#DIV/0!
5,17,68.4,41,31.2,41,0.4,3.4,68.66666667,38.66666667,28.66666667,36.66666667,0.333333333,3,38,20,38,11,0,0,54.6,32.2,31.4,44.2,1,4.4,73,56.8,36.8,37.8,1,3.8,59.8,36.6,33.4,36.8,1,#DIV/0!,52,26.6,38.8,24,1,#DIV/0!,62.46666667,41.86666667,33.86666667,39.6,1,#DIV/0!
5,18,56.8,42.2,30,37.6,0.2,3.2,54.66666667,43.66666667,30.66666667,35.66666667,0.333333333,2.333333333,33,19,32,10,0,0,51.8,30.4,31,44.6,1,4.4,75.8,59.2,38.2,37.2,1,3.4,67.4,37.8,32.4,35,1,#DIV/0!,45.6,24.8,38.2,20.4,1,#DIV/0!,65,42.46666667,33.86666667,38.93333333,1,#DIV/0!
5,19,63,36.6,31,38.2,0.2,3.2,71.66666667,40,36.33333333,34,0.333333333,2.333333333,30,16,34,12,0,0,50.2,31.8,32.6,44.4,1,4.2,75.8,57.4,39,38,1,3.4,68.4,37.4,31.2,35,1,#DIV/0!,41.8,21,37.6,16.2,1,#DIV/0!,64.8,42.2,34.26666667,39.13333333,1,#DIV/0!
5,20,62.8,37.6,34.6,44.4,0.2,3.4,67,38,37,42.33333333,0,2.333333333,24,22,53,16,0,0,51.8,32.2,34.4,46,1,4.2,70.8,61,39.6,43.4,1,4,71.6,35.8,33.4,35.6,1,#DIV/0!,36,19,40,12.6,1,#DIV/0!,64.73333333,43,35.8,41.66666667,1,#DIV/0!
5,21,62.8,46,36.6,55.4,0.4,4.6,61.66666667,51.66666667,40.66666667,57.33333333,0.333333333,4,41,22,31,19,0,0,52,35.6,35.6,46.8,1,4,73.8,61.4,40.6,44.2,1,4,70.4,39.6,36.8,40.2,1,#DIV/0!,33.2,19.8,37.6,13.6,1,#DIV/0!,65.4,45.53333333,37.66666667,43.73333333,1,#DIV/0!
5,22,70.4,43.4,33.2,42.4,0.2,3.2,69,48,38.66666667,45.33333333,0,2.666666667,39,30,30,24,0,0,52.2,39.8,36.8,49.8,1,4.2,81.4,60.6,42,46.2,1,4.4,72,40.8,40,43.4,1,#DIV/0!,33.4,21.8,36,16.2,1,#DIV/0!,68.53333333,47.06666667,39.6,46.46666667,1,#DIV/0!
5,23,68.6,43.4,36.6,44.6,0,3.4,72.66666667,45,41.33333333,47,0,3,45,24,32,18,0,0,52.4,38.6,39,46.8,1,3.6,84.8,59.4,41.4,49,1,4.8,66.2,41.8,39.8,46.2,1,#DIV/0!,35.8,22.8,36,17.8,1,#DIV/0!,67.8,46.6,40.06666667,47.33333333,1,#DIV/0!
